year,state_name,parameter_name,arithmetic_mean_average
2008,Wyoming,Carbon monoxide,0.1338975
2018,Mississippi,Carbon monoxide,0.1326615
2014,Montana,Carbon monoxide,0.13155925
2001,South Dakota,Sulfur dioxide,0.13101349999999998
2018,South Carolina,Carbon monoxide,0.1293395
2019,Maine,Sulfur dioxide,0.12799757894736838
2010,Wisconsin,Carbon monoxide,0.1277645
2010,South Dakota,Carbon monoxide,0.12755
2020,Utah,Carbon monoxide,0.12736764285714289
1980,Hawaii,Carbon monoxide,0.126948
2014,Wyoming,Carbon monoxide,0.12275233333333334
2017,Wyoming,Carbon monoxide,0.1222195
2020,Wyoming,Carbon monoxide,0.1196335
1990,South Dakota,Sulfur dioxide,0.116667
2011,Minnesota,Carbon monoxide,0.11357433333333335
2019,Wyoming,Carbon monoxide,0.11328783333333334
2018,Wyoming,Carbon monoxide,0.11057783333333332
2021,Wyoming,Carbon monoxide,0.10650333333333334
2022,Wyoming,Carbon monoxide,0.102866
2009,Wisconsin,Carbon monoxide,0.1002355
1989,South Dakota,Sulfur dioxide,0.096774
2012,Minnesota,Carbon monoxide,0.09499175
2012,Montana,Carbon monoxide,0.093956249999999991
2019,South Carolina,Carbon monoxide,0.092653
2013,Montana,Carbon monoxide,0.0921555
2013,Minnesota,Carbon monoxide,0.091773583333333339
1991,South Dakota,Sulfur dioxide,0.084158
1992,South Dakota,Sulfur dioxide,0.072549
2015,Wyoming,Carbon monoxide,0.072228833333333339
1988,South Dakota,Sulfur dioxide,0.066667
1983,Connecticut,Ozone,0.064551149999999988
1983,Delaware,Ozone,0.063802799999999993
1980,Connecticut,Ozone,0.063592250000000017
1995,Alaska,Sulfur dioxide,0.061386
1982,Connecticut,Ozone,0.061279931818181824
1998,Tennessee,Ozone,0.060811791946308737
1980,New Jersey,Ozone,0.060732472222222215
1999,Tennessee,Ozone,0.060343534482758629
1980,Utah,Ozone,0.060216176470588224
1988,Delaware,Ozone,0.060180499999999991
1996,Utah,Ozone,0.059926113636363645
2006,Utah,Ozone,0.059792962121212129
1983,Virginia,Ozone,0.059771794117647055
1998,Indiana,Ozone,0.059369121428571404
1998,North Carolina,Ozone,0.059328817934782625
1988,North Carolina,Ozone,0.059315592105263167
1983,New Jersey,Ozone,0.059308116666666667
1987,North Carolina,Ozone,0.059273928571428547
2003,Utah,Ozone,0.059263658536585342
1986,Utah,Ozone,0.05923665
2007,Utah,Ozone,0.059149282608695661
1985,Delaware,Ozone,0.05911305
1988,Utah,Ozone,0.059081208333333336
1998,Utah,Ozone,0.058835229166666669
1998,Georgia,Ozone,0.058707125000000013
2002,Utah,Ozone,0.058680943181818185
1985,New Jersey,Ozone,0.058616300000000017
1988,Maryland,Ozone,0.058578550000000007
1988,Tennessee,Ozone,0.058518972222222229
1994,Utah,Ozone,0.058515770833333314
1999,Georgia,Ozone,0.058445750000000005
1993,North Carolina,Ozone,0.058399148648648633
2012,Utah,Ozone,0.05838339705882354
1987,Utah,Ozone,0.058379600000000004
2001,Utah,Ozone,0.05837284999999999
1981,Connecticut,Ozone,0.058254104166666661
1981,Utah,Ozone,0.058085625
1985,Utah,Ozone,0.058018200000000006
1991,Maryland,Ozone,0.058006609375000011
1988,Virginia,Ozone,0.057786828947368418
2000,Utah,Ozone,0.057780277027027017
1999,Kentucky,Ozone,0.057778445945945923
1998,Maryland,Ozone,0.0577451388888889
1998,Virginia,Ozone,0.057602529999999985
1999,Utah,Ozone,0.05753425
1989,Utah,Ozone,0.057511166666666669
1988,Kentucky,Ozone,0.057505947368421052
2012,Colorado,Ozone,0.057491411458333322
1983,Maryland,Ozone,0.057468152777777781
1995,Indiana,Ozone,0.057342640625
1986,North Carolina,Ozone,0.05726909615384615
2005,Utah,Ozone,0.057240456896551724
1998,South Carolina,Ozone,0.057204559523809512
2007,Tennessee,Ozone,0.057172133333333361
1984,Connecticut,Ozone,0.057098700000000009
2002,Indiana,Ozone,0.05701507954545456
1997,North Carolina,Ozone,0.057013154255319137
1991,New Jersey,Ozone,0.05699571875
1999,North Carolina,Ozone,0.056883117924528291
1995,Maryland,Ozone,0.056828764705882356
1994,Indiana,Ozone,0.056812685185185181
1987,Virginia,Ozone,0.056803152777777755
1993,Maryland,Ozone,0.056801216666666675
1988,New Jersey,Ozone,0.056763571428571448
1984,Utah,Ozone,0.056635666666666667
1980,Rhode Island,Ozone,0.056632875
1997,Tennessee,Ozone,0.05661808620689654
1999,Indiana,Ozone,0.056605013888888875
1999,West Virginia,Ozone,0.056557093749999995
2008,Colorado,Ozone,0.056369433823529387
2006,Colorado,Ozone,0.056367761904761886
1982,Utah,Ozone,0.056326611111111105
1983,Kentucky,Ozone,0.056293796874999989
1985,Maryland,Ozone,0.056259789473684214
1987,Delaware,Ozone,0.056169250000000011
1983,North Carolina,Ozone,0.056162166666666659
1980,Virginia,Ozone,0.056098132352941178
2011,Colorado,Ozone,0.056046925287356324
2007,Colorado,Ozone,0.055966328125000041
1987,Kentucky,Ozone,0.055935184210526324
2000,Tennessee,Ozone,0.055896030303030288
1999,Maryland,Ozone,0.055858118421052615
1985,Virginia,Ozone,0.055843171052631591
1998,West Virginia,Ozone,0.05583065625
1996,North Carolina,Ozone,0.055805660714285714
1982,New Jersey,Ozone,0.055773299999999991
1996,Tennessee,Ozone,0.055756107142857163
1993,Virginia,Ozone,0.055613038461538485
1998,Kentucky,Ozone,0.05561049166666665
2008,Utah,Ozone,0.05559379878048782
1997,Maryland,Ozone,0.055559833333333336
1990,North Carolina,Ozone,0.055559465909090923
1999,Virginia,Ozone,0.055532462962962957
1980,Maryland,Ozone,0.05548184
2013,Colorado,Ozone,0.055458181547619036
2001,Maryland,Ozone,0.055364526315789475
1999,Wyoming,Ozone,0.055340916666666656
1998,Delaware,Ozone,0.055322291666666676
1988,Indiana,Ozone,0.055290942307692291
1995,Tennessee,Ozone,0.055241991935483889
1980,North Carolina,Ozone,0.055241295454545473
2002,Maryland,Ozone,0.055119613636363626
2002,North Carolina,Ozone,0.055116711538461538
1983,West Virginia,Ozone,0.055114375000000007
2002,Connecticut,Ozone,0.055102999999999992
2007,North Carolina,Ozone,0.055095211956521749
2000,North Carolina,Ozone,0.055087769230769239
1991,Indiana,Ozone,0.055083367187499989
1991,Virginia,Ozone,0.055064456521739122
1987,New Jersey,Ozone,0.055029749999999995
1988,West Virginia,Ozone,0.055026666666666668
1990,Tennessee,Ozone,0.055024795454545444
2011,Utah,Ozone,0.055002544642857108
2001,North Carolina,Ozone,0.054975433962264175
1990,South Carolina,Ozone,0.054947357142857152
1996,Indiana,Ozone,0.054921324999999993
1988,Wisconsin,Ozone,0.054876844827586195
1998,Kansas,Ozone,0.054822062500000004
2003,Wyoming,Ozone,0.054790550000000007
2000,Wyoming,Ozone,0.054760500000000004
2013,Utah,Ozone,0.054756779411764739
1988,South Carolina,Ozone,0.054748999999999992
2000,South Carolina,Ozone,0.054743739583333319
2010,Utah,Ozone,0.054729737500000007
1998,Mississippi,Ozone,0.054703545454545456
1987,Maryland,Ozone,0.05469661666666667
2004,Utah,Ozone,0.054681421875000004
2000,Georgia,Ozone,0.0546630340909091
1999,South Carolina,Ozone,0.054661545454545456
2006,Idaho,Ozone,0.054656625000000007
1984,New Jersey,Ozone,0.0546529423076923
1999,Mississippi,Ozone,0.054628480769230769
1986,South Carolina,Ozone,0.0545471
1995,Utah,Ozone,0.054516909090909088
2000,Mississippi,Ozone,0.054478583333333337
1994,Maryland,Ozone,0.0544352
1993,South Carolina,Ozone,0.054405022727272739
1988,Missouri,Ozone,0.054394525000000013
1982,Virginia,Ozone,0.054371266666666654
2001,Wyoming,Ozone,0.054360187500000004
1986,Maryland,Ozone,0.054338783333333328
1984,Delaware,Ozone,0.05433125
1983,Indiana,Ozone,0.05432788157894735
1980,South Carolina,Ozone,0.054255749999999985
1980,Delaware,Ozone,0.05419465
2002,Wyoming,Ozone,0.0541770625
1987,Georgia,Ozone,0.054150799999999992
1998,Wyoming,Ozone,0.054138000000000006
1984,Rhode Island,Ozone,0.05413325
1997,Virginia,Ozone,0.054132197916666659
1987,South Carolina,Ozone,0.054072986111111117
2003,Colorado,Ozone,0.054066638888888872
2010,Colorado,Ozone,0.054044466867469894
2002,Virginia,Ozone,0.05397295370370371
1994,Wyoming,Ozone,0.053966666666666663
1998,Ohio,Ozone,0.053949764150943408
2005,Indiana,Ozone,0.053939668604651173
1986,Delaware,Ozone,0.05391215
1998,Colorado,Ozone,0.053895486111111127
2001,Connecticut,Ozone,0.053837750000000018
2009,Utah,Ozone,0.053826315789473687
2007,Indiana,Ozone,0.053824534883720916
1997,Indiana,Ozone,0.053805500000000006
1990,Georgia,Ozone,0.053728931818181815
1993,Georgia,Ozone,0.053717937499999993
1999,Alabama,Ozone,0.053659500000000006
1988,Pennsylvania,Ozone,0.053659223684210527
2014,Utah,Ozone,0.05361513013698635
1998,Pennsylvania,Ozone,0.0535878725490196
2002,New Jersey,Ozone,0.053555157608695649
1983,South Carolina,Ozone,0.053555041666666664
2015,Utah,Ozone,0.053533057142857124
2000,Alabama,Ozone,0.053497724999999996
2000,Kansas,Ozone,0.053494583333333325
1986,Georgia,Ozone,0.053491125000000007
1998,Connecticut,Ozone,0.0534684375
2002,Ohio,Ozone,0.053449550925925925
2001,Rhode Island,Ozone,0.053424
1995,North Carolina,Ozone,0.053361142857142843
2001,Virginia,Ozone,0.053346144230769228
1997,Utah,Ozone,0.053272854166666682
1988,Georgia,Ozone,0.053267840909090904
2001,Tennessee,Ozone,0.053247451612903236
2005,Missouri,Ozone,0.053214535714285693
1993,Tennessee,Ozone,0.053203435185185187
1988,Connecticut,Ozone,0.053197650000000006
1999,Delaware,Ozone,0.053188291666666672
1987,Tennessee,Ozone,0.053187660714285712
1998,Michigan,Ozone,0.053154624999999969
2002,Rhode Island,Ozone,0.053127166666666663
1998,District Of Columbia,Ozone,0.053102916666666666
1996,Maryland,Ozone,0.053084514705882352
1998,New Jersey,Ozone,0.053065968749999984
2007,West Virginia,Ozone,0.053058850000000012
1991,Utah,Ozone,0.05305087499999999
1999,Arizona,Ozone,0.053028181818181822
2007,Maryland,Ozone,0.053000475000000005
1999,Ohio,Ozone,0.052993393518518533
2005,Colorado,Ozone,0.052976237500000016
1991,Pennsylvania,Ozone,0.052972219512195148
1995,Kentucky,Ozone,0.052968645833333342
1992,Utah,Ozone,0.052936678571428565
2001,Indiana,Ozone,0.052936005555555561
1995,Delaware,Ozone,0.0529315
1995,Virginia,Ozone,0.052924874999999996
1985,North Carolina,Ozone,0.052921274999999983
2007,Idaho,Ozone,0.052906650000000006
1994,Virginia,Ozone,0.052897865384615383
1999,Connecticut,Ozone,0.052877576923076916
1988,Maine,Ozone,0.052871222222222229
1983,Massachusetts,Ozone,0.052854533333333335
1991,Ohio,Ozone,0.052835283333333337
1998,Alabama,Ozone,0.052829346153846157
1983,Pennsylvania,Ozone,0.052808926470588234
2001,New Jersey,Ozone,0.052803515625
2002,Idaho,Ozone,0.0527950625
1984,Virginia,Ozone,0.05278076470588234
1988,Ohio,Ozone,0.052778780303030313
2006,Georgia,Ozone,0.052755769999999987
2005,Tennessee,Ozone,0.052735129629629639
2007,Kentucky,Ozone,0.052721503086419749
1986,New Jersey,Ozone,0.05271608333333333
2014,Colorado,Ozone,0.052714772727272728
1999,Oklahoma,Ozone,0.052708214285714296
2002,Pennsylvania,Ozone,0.052707225806451617
2002,Colorado,Ozone,0.052702802631578956
2007,Georgia,Ozone,0.052702312500000015
1999,New Jersey,Ozone,0.052694733333333348
1998,Oklahoma,Ozone,0.05266509615384616
2007,Virginia,Ozone,0.052649732142857147
1999,Missouri,Ozone,0.052642964285714279
2012,Kansas,Ozone,0.052637025
1994,Tennessee,Ozone,0.052631793103448281
1999,Idaho,Ozone,0.05260475
2002,Tennessee,Ozone,0.052594258928571433
1997,Mississippi,Ozone,0.052589807692307686
1995,West Virginia,Ozone,0.0525879375
1985,West Virginia,Ozone,0.052574
2001,Kansas,Ozone,0.052549250000000013
2003,Arizona,Ozone,0.052535819767441851
2001,West Virginia,Ozone,0.05251807499999999
2002,District Of Columbia,Ozone,0.052504333333333333
2009,Colorado,Ozone,0.052472790697674417
1999,District Of Columbia,Ozone,0.052453499999999993
1993,Utah,Ozone,0.052448071428571434
1985,Rhode Island,Ozone,0.052410625
1997,Delaware,Ozone,0.05239475
1994,Idaho,Ozone,0.05239075
2015,Colorado,Ozone,0.052386344117647095
1981,North Carolina,Ozone,0.052374041666666676
1981,Virginia,Ozone,0.052372421052631575
1991,Delaware,Ozone,0.052365949999999988
1989,North Carolina,Ozone,0.052338026315789467
2001,Pennsylvania,Ozone,0.052326790909090891
1998,Arizona,Ozone,0.052304000000000017
1997,Georgia,Ozone,0.052292921052631593
1986,Virginia,Ozone,0.052286055555555565
1981,Alabama,Ozone,0.05224725
2016,Utah,Ozone,0.052225080000000021
2012,South Dakota,Ozone,0.0522195
1996,Wyoming,Ozone,0.052203500000000007
1993,Delaware,Ozone,0.052191850000000005
2007,District Of Columbia,Ozone,0.052191833333333326
2006,Wyoming,Ozone,0.0521882222222222
1980,Pennsylvania,Ozone,0.0521781923076923
1997,Connecticut,Ozone,0.05217425
1989,Delaware,Ozone,0.052168900000000004
1987,Colorado,Ozone,0.052162480769230773
2012,Missouri,Ozone,0.052159282608695651
2001,South Carolina,Ozone,0.052157125000000006
1993,New Jersey,Ozone,0.05215204687499999
1997,South Carolina,Ozone,0.052144738636363624
1988,Illinois,Ozone,0.052130459459459481
2012,Wyoming,Ozone,0.052124604838709718
2012,Arizona,Ozone,0.052122388888888892
2002,Arizona,Ozone,0.05211787179487179
1980,Alabama,Ozone,0.052116863636363642
1994,West Virginia,Ozone,0.05207615625
1991,North Carolina,Ozone,0.052036880434782586
2011,Oklahoma,Ozone,0.05203510576923074
2008,Arizona,Ozone,0.052028770408163269
1994,Delaware,Ozone,0.05201135
2002,West Virginia,Ozone,0.05200175
2001,Delaware,Ozone,0.051987
1990,Maryland,Ozone,0.05198057352941178
2011,Arizona,Ozone,0.05197850555555554
1994,North Carolina,Ozone,0.051953506410256395
1997,Kansas,Ozone,0.051943750000000004
2010,Maryland,Ozone,0.0519367875
2003,Indiana,Ozone,0.051931088888888879
1990,Virginia,Ozone,0.051916727272727274
2006,Oklahoma,Ozone,0.05191428125
1994,Kentucky,Ozone,0.051900958333333344
1991,Tennessee,Ozone,0.051899224999999993
2011,Kansas,Ozone,0.05189224000000002
2006,Tennessee,Ozone,0.051874645833333344
1983,Ohio,Ozone,0.051867545454545458
1983,Utah,Ozone,0.051850843749999993
1999,Pennsylvania,Ozone,0.051823157407407415
2002,Delaware,Ozone,0.05182275
1986,West Virginia,Ozone,0.0518171
1988,Oklahoma,Ozone,0.051798678571428572
1991,West Virginia,Ozone,0.0517888125
1997,Wyoming,Ozone,0.051776916666666672
1995,Ohio,Ozone,0.05177025
2000,Arizona,Ozone,0.0517593046875
2008,Wyoming,Ozone,0.051732
1987,Indiana,Ozone,0.051694538461538445
1983,Georgia,Ozone,0.0516855
1983,Colorado,Ozone,0.051647522727272729
1999,Kansas,Ozone,0.051635999999999987
2007,Ohio,Ozone,0.05163375909090908
2007,Missouri,Ozone,0.051622263157894754
2001,Ohio,Ozone,0.051620472222222206
2010,Delaware,Ozone,0.0516085
1996,Arizona,Ozone,0.051586902173913034
1988,Colorado,Ozone,0.051579720588235276
2007,Alabama,Ozone,0.0515382443181818
1999,Colorado,Ozone,0.051528794117647048
2001,Arizona,Ozone,0.051526889705882338
2007,Wyoming,Ozone,0.051510980769230774
1999,Michigan,Ozone,0.051510465517241373
2007,South Carolina,Ozone,0.051501250000000005
1980,District Of Columbia,Ozone,0.051477749999999996
2006,North Carolina,Ozone,0.051464967391304371
2000,Colorado,Ozone,0.05146275
1985,Connecticut,Ozone,0.051461875
2002,South Carolina,Ozone,0.051449749999999995
1980,Mississippi,Ozone,0.051444166666666666
2010,District Of Columbia,Ozone,0.051415499999999996
2005,North Carolina,Ozone,0.051407293478260854
2002,Michigan,Ozone,0.051359741379310334
2016,Colorado,Ozone,0.051325392857142847
1995,Wyoming,Ozone,0.05128866666666667
2001,Oklahoma,Ozone,0.051272426470588252
1984,North Carolina,Ozone,0.051241952380952367
2006,Kansas,Ozone,0.0512302
2012,Idaho,Ozone,0.051227916666666665
2005,Wyoming,Ozone,0.051226937500000014
1990,New Jersey,Ozone,0.051224718749999988
1998,Missouri,Ozone,0.051224454545454552
1989,New Jersey,Ozone,0.05122165
1995,Missouri,Ozone,0.051208587499999993
2013,Arizona,Ozone,0.05120625
1984,Indiana,Ozone,0.051203641304347819
1995,New Jersey,Ozone,0.051188828125
2005,Arkansas,Ozone,0.051184888888888891
2010,Tennessee,Ozone,0.051184172413793118
1985,Pennsylvania,Ozone,0.051178271428571454
2006,Alabama,Ozone,0.051151601851851823
1997,New Jersey,Ozone,0.051136437500000007
1988,California,Ozone,0.051125035714285727
2005,Kansas,Ozone,0.051117824999999992
1986,Alabama,Ozone,0.051107818181818178
1984,South Carolina,Ozone,0.051098729166666655
2006,Arizona,Ozone,0.051090478260869585
2021,Arizona,Ozone,0.051070678977272729
1991,Michigan,Ozone,0.051039217105263122
2000,Idaho,Ozone,0.051031
1994,Ohio,Ozone,0.051027862244897949
1996,Georgia,Ozone,0.051020633333333329
2010,Wyoming,Ozone,0.050992944444444459
2012,Maryland,Ozone,0.050934075000000009
2006,Mississippi,Ozone,0.05090316666666668
2003,Missouri,Ozone,0.0508985
1990,Utah,Ozone,0.050879791666666667
2005,Arizona,Ozone,0.050869205555555547
2005,Ohio,Ozone,0.050867858490566083
2005,Connecticut,Ozone,0.050861000000000017
2007,Delaware,Ozone,0.05085816666666667
1998,Idaho,Ozone,0.05085475
1994,Colorado,Ozone,0.050853261904761908
1984,Kentucky,Ozone,0.050829441176470591
2006,Missouri,Ozone,0.050820960526315781
1997,District Of Columbia,Ozone,0.050811166666666664
1982,Kentucky,Ozone,0.050794431818181815
1987,Arkansas,Ozone,0.050780624999999996
2008,Tennessee,Ozone,0.0507772019230769
2003,Idaho,Ozone,0.050768624999999984
1991,Wyoming,Ozone,0.050748416666666671
2005,Oklahoma,Ozone,0.050740642857142866
1997,Arizona,Ozone,0.050730272727272714
2005,Michigan,Ozone,0.050695850000000042
1989,Wisconsin,Ozone,0.050663283333333337
2004,Colorado,Ozone,0.05066175
2012,Oklahoma,Ozone,0.050646750000000025
2012,Indiana,Ozone,0.050645232558139526
1989,Oklahoma,Ozone,0.050628571428571419
2001,Missouri,Ozone,0.0506129880952381
1984,West Virginia,Ozone,0.05060935
2005,Maryland,Ozone,0.050597569444444462
1989,Indiana,Ozone,0.050593544642857133
1982,Maryland,Ozone,0.050583138888888893
1999,Vermont,Ozone,0.050559625
2010,Virginia,Ozone,0.050552096153846156
1996,Idaho,Ozone,0.050545
2007,Arizona,Ozone,0.050540304347826109
1997,West Virginia,Ozone,0.05053290625
1993,Indiana,Ozone,0.050524043103448255
2010,North Carolina,Ozone,0.0504967111111111
1981,California,Ozone,0.0504964160583942
1995,Pennsylvania,Ozone,0.05049428488372093
2010,Arizona,Ozone,0.05049223404255318
1983,Rhode Island,Ozone,0.050482125
2008,Maryland,Ozone,0.050478591666666676
1989,Colorado,Ozone,0.050470183333333335
2006,District Of Columbia,Ozone,0.050441000000000007
2012,Michigan,Ozone,0.050430758333333311
2002,Missouri,Ozone,0.050429476190476191
2003,Tennessee,Ozone,0.050416356060606085
2012,Ohio,Ozone,0.050410617647058814
1981,South Carolina,Ozone,0.050403017857142865
2006,South Carolina,Ozone,0.050390869047619066
2012,District Of Columbia,Ozone,0.050365625000000004
1990,Delaware,Ozone,0.05036545
2005,South Dakota,Ozone,0.050345625
1996,Ohio,Ozone,0.0503340663265306
1988,Rhode Island,Ozone,0.050330999999999994
2006,Maryland,Ozone,0.050322105263157883
1995,Oklahoma,Ozone,0.050320437499999995
2003,North Carolina,Ozone,0.050297351851851857
1987,California,Ozone,0.050293634740259718
1995,Georgia,Ozone,0.05028803125
1985,California,Ozone,0.050283926136363628
1982,Ohio,Ozone,0.0502803142857143
1999,Arkansas,Ozone,0.050242
2006,South Dakota,Ozone,0.050227937500000014
2018,Colorado,Ozone,0.050226822115384588
2000,Kentucky,Ozone,0.050224009090909072
1996,Virginia,Ozone,0.050220239583333333
1992,Maryland,Ozone,0.050201283333333332
2007,Connecticut,Ozone,0.050197230769230772
1985,Indiana,Ozone,0.050190687500000004
1980,Arkansas,Ozone,0.050187125
1983,Tennessee,Ozone,0.050186815789473684
1983,District Of Columbia,Ozone,0.05016775
1988,Massachusetts,Ozone,0.050151983333333323
1992,North Carolina,Ozone,0.050149098214285717
2011,Wyoming,Ozone,0.050148450000000011
2011,Idaho,Ozone,0.050139958333333332
2012,Nevada,Ozone,0.050137033333333345
2005,Mississippi,Ozone,0.050130942307692314
2001,Kentucky,Ozone,0.050103643749999989
1982,Colorado,Ozone,0.050100745098039211
1990,Mississippi,Ozone,0.050092045454545452
